movie_id,title,review,rating
653346,Kingdom of the Planet of the Apes,"""Kingdom of the Planet of the Apes"" is a thrilling continuation of the acclaimed franchise, directed by Wes Ball. The film dives deeper into the evolving society of intelligent apes, showcasing stunning visual effects and a compelling narrative that explores themes of leadership, conflict, and coexistence. The performances, particularly by Andy Serkis as Caesar, are powerful and emotive, bringing depth to the characters and the story. With its blend of action, drama, and thought-provoking themes, ""Kingdom of the Planet of the Apes"" is a captivating addition to the series that will resonate with fans and newcomers alike.",8.0
653346,Kingdom of the Planet of the Apes,"Whilst Kingdom of the Planet of the Apes is a competent and moderately entertaining addition to the franchise, I do wonder if there really was a need to make it? 

Kingdom (as I'll refer to it) is entertaining but it really does little, in this reviewers estimation, to move the franchise forward in a meaningful way. Its story is rather formulaic and you do quickly feel like you have ""seen it all before"", in one form or another. 

Having said this, I do not think Kingdom is a bad film. That would be unfair. Its CGI is top notch, as I said its story is basic but it does work, with well paced, varied action. Commendably, they even managed a little human/ape interest, which lifts the characters beyond being mere, cardboard cut outs.  

In summary, entertaining, watchable but really as far as I can see, nothing new is on offer here, either. Perhaps I'm being a little harsh but it would be nice, to see some genuine originality from Hollywood. They could do it once, why not now?",6.0
653346,Kingdom of the Planet of the Apes,"The Planet of the Apes prequel films have been nothing short of astonishing, and Kingdom of the Planet of the Apes continues this trend with remarkable filmmaking. The decision to set this installment 300 years after the previous films, yet still focus on Caesar's legacy, was a brilliant move. It effectively addresses the absence of Andy Serkis and Caesar by weaving his influence throughout the narrative.

Our protagonist Noah and his clan emerge as standout characters, bringing new life to the series. Their dynamic and struggles are compelling, adding depth to the narrative. Proximus Caesar serves as an effective villain, embodying the darker aspects of Caesar's legacy. His complex motivations and ruthless tactics provide a formidable challenge for Noah and his allies. 

My biggest gripe with the film lies in the portrayal of the human element. There is a lack of clarity regarding humanity's current state within this franchise. More understanding or explanation of humanity's status would have enriched the story. For instance, scenes involving humans operating missile silos 300 years after their construction strain credibility without sufficient backstory. A deeper exploration of how humanity has adapted or regressed over the centuries would have added valuable context.

Despite this flaw, the overall filmmaking remains top-notch. The visuals are stunning, with meticulous attention to detail in both the ape civilization and the post-apocalyptic landscapes. The special effects, particularly the motion capture work, are exceptional, bringing the apes to life with astonishing realism. 

Kingdom of the Planet of the Apes is a fantastic addition to the series, successfully balancing new elements with the rich legacy of Caesar. While the human storyline could benefit from greater depth and clarity, the film excels in its primary focus on the apes and their evolving society. This installment delivers a satisfying conclusion to the saga, and I would be content if the series ended here, preserving the integrity of Caesar's legacy and the high standards set by these prequels.",7.0
653346,Kingdom of the Planet of the Apes,".#NOTMYCAESAR
.#NOTMYMAURICE

haha all jokes aside It wasn't bad, certainly not as good as Dawn and War but good enough

It looks amazing, the majority of the CGI could pass as real and looking around the overgrown posthuman world was a pleasure in itself.

perfect flick to watch with a hangover paired with a Bloody Mary (or three)

very much hope this is the start of another trilogy",6.0
653346,Kingdom of the Planet of the Apes,Did I even watch this? It sucks. Apes are smarter but rely on human intelligence which somehow survives the stupid virus and now they have the hdd! Whoops. Spoiled the whole show. Sorry. It sucks anyway.,5.0
653346,Kingdom of the Planet of the Apes,"""Kingdom of the Planet of the Apes"" could very well leave you asking this question (and of course you are perfectly entitled to): Where are all the humans? The answer to that also provides one of the most diverting aspects of the entire film. The humans are preoccupied with a vault containing all that is needed to get the satellite communications started again. Could this possibly be a tantalising precursor to perhaps yet another film? But if so, where would another film lead? It can only lead in a circle with the apes and the humans battling it out over who will have dominance over the entire planet. Anyway, this current installment is slow moving for the most part, although it is also wonderfully entertaining and the visual effects are a tremendous triumph as with all the other preceding films.",8.0
558449,Gladiator II,"FULL SPOILER-FREE REVIEW @ https://talkingfilms.net/gladiator-ii-review-a-legacy-sequel-that-triumphs-through-spectacle-and-emotion/

""Gladiator II may not achieve the groundbreaking impact of the original film, but it remains an impressive cinematic experience, transporting audiences into an epic filled with emotional and visual grandeur.

Ridley Scott once again showcases his mastery in blending narrative, action, and thematic depth, delivering a sequel marked by superb technical execution and standout performances, particularly from Denzel Washington. Despite the inevitable comparisons to the classic, the iconic filmmaker presents a story that justifies its existence, even if it treads familiar ground.

Necessary or not, what truly matters is the strength (and honor) with which a work captivates us - and here, Gladiator II triumphs.""

Rating: A-",8.0
558449,Gladiator II,Another trash Woke movie from Hollywood. There were never black (African) emperors in Roman empire... This movie is simply false propaganda.,1.0
558449,Gladiator II,"_Gladiator II_, a polished echo of the original, is a testament to Ridley Scott's cinematic powers. It follows his hit-and-miss _Napoleon_ biopic last year, which was rather miss than hit. The sequel captures the original's essence while introducing elements, making it a worthy successor.

Paul Mescal in the lead role - inherited from the ever-growling Russel Crowe, who was at the top of his career in the original - holds his ground against Denzel Washington, whose charisma cleaves through the screen as effortlessly as his character's sword.

Ridley Scott admits he was prompted to revisit _Gladiator_ by the acclaim he received from those too young to have seen the original on the big screen. His mission to lure Gen Z away from their streaming devices may help to save cinema, ushering in a new era of appreciation for the big screen. But for the love of Jupiter, I hope they quickly learn that it isn't just a big iPad with comfy chairs. No pausing, swiping, mid-film selfies, dashes to the bar, or running commentary required. Screen four at your local cinema isn't the Colosseum but a place where the magic of film of this scale truly comes alive, offering a unique and immersive experience that can't be replicated at home.",8.0
558449,Gladiator II,"<em>'Gladiator II'</em> is awesome!

I only watched the original three years ago, almost to the day in fact, but I was anticipating this follow-up after thoroughly loving the Russell Crowe film. Honestly, I think I kinda enjoyed this sequel more - at worst, the two are on the same level, for me anyway. Crowe is missed, though everyone in this movie more than makes up for his (obvious) absence.

This is the first time I've seen Paul Mescal act, despite knowing of him for quite a while now. I'm impressed! He delivers a showing of great strength (pardon the pun). Pedro Pascal is very good too, as is Joseph Quinn; I wasn't instantly sold on the latter when he appeared onscreen, though when all is said and done I rate his performance positively.

Denzel Washington... what a geezer. I'll never tire or turn down the chance at seeing that man act. Needless to say, given he's one of two favourite actors of mine, I loved his performance all the way through. The likes of Fred Hechinger and Connie Nielsen merit fair praise as well, interesting to see Rory McCann and Matt Lucas in there too.

Oh, and the score... superb! Deafeningly grand.",9.0
558449,Gladiator II,"Sixteen years after ""Maximus"" (Russell Crowe) bit the dust, we find ancient Rome under the control of twins ""Geta"" (Joseph Quinn) and his brother ""Caracalla"" (Fred Hechinger) and thanks to their general ""Acacias"" (Pedro Pascal) continuing to expand their empire. It's this latter man who leads an attack on the home ""Nanno"" (Paul Mescal) shares with his wife ""Arishat"" (Yuval Gonen). That doesn't go so well and next thing, she's gone on ahead of him to the wheat fields and he's now a slave owned by the manipulative ""Macrinus"" (Denzel Washington) heading to the Colosseum to entertain the emperors and their cousin ""Lucilla"" (Connie Nielsen). What now ensues is a well produced and good looking rehash of the first film paying homage en route to ""Spartacus"" and it's the sheer predicability that I struggled with. It's episodically delivered with far too much script and though Mescal tries hard, his performance is largely charm-free and as wooden as a rudius, especially once the rather far-fetched familial back-story has been established. Sir Derek Jacobi sparingly appears as the other survivor from 2000 reprising his role as the senator ""Gracchus"" but to no real effect and the scene stealer for me is really only the megalomanic Quinn's imperial offering as he and his bonkers sibling teeter on the brink of inbred, sexually fluid, madness. Washington does well enough as the scheming slave-master, but he hasn't really enough to work with to stand out amongst what really are a mediocre collection of undercooked characters that just don't deliver any real sense of the hedonism and menace of this debauched and corrupt state. As with Sir Ridley Scott's ""Kingdom of Heaven"" (2005) the battle scenes are superb and action packed, as are the combat scenes in the vast marble auditorium filled with baying plebs and rhinos, but I am afraid that the shallow characterisations just didn't work well enough to keep this engaging and the plot was just too thin to stretch over a couple of hours that could have been so very much better. It really does need a big screen to appreciate the creatively crafted visuals, but I was still pretty disappointed, sorry.",6.0
558449,Gladiator II,"Comparisons will be inevitable and Gladiator II will never be as iconic as the 2000 classic. However it is very good, strong all-around with gripping action and a well executed script. Performances are very good, with some pleasant surprises.",7.0
558449,Gladiator II,"Gladiator II features some impressive action sequences. Every battle in the Colosseum is fantastic despite how historically inaccurate they may be. The monkey sequence showcases how skilled Hanno (Paul Mescal) is not only as a fighter but also in how he interacts with others. Then there's the rhino sequence that plays out much like Bugs Bunny’s interactions with Toro the Bull in the Chuck Jones-directed Looney Tunes short Bully for Bugs (1953).

While those sequences are fairly believable, the shark sequence seems like pure fantasy and that’s why it’s so incredible. They fill the Colosseum with water and let sharks loose while the opposing gladiators try to survive the onslaught on boats.

It’s also interesting to note that every major actor who dies in the film has a spectacular death. Not only that but these gruesome deaths get increasingly more grisly and memorable as the film progresses. These bloody triumphs rarely delve any deeper than someone getting shot with a bunch of arrows or a beheading or appendage severing of some kind. This level of brutality escalates throughout the film and eventually culminates with the most satisfying kill that takes two and a half hours to achieve.

The performances fluctuate between being top-tier perfection and mediocre overacting. Denzel Washington is having the time of his life as Macrinus. He has the most interesting storyline and Denzel dances in every scene with a giddiness that is unparalleled. Joseph Quinn seems to be acting in an entirely different film than everyone else as Emperor Geta. His mannerisms are operatic and theatrical with his wide eyes that rarely blink, grand body language and hand gestures, and explosive line delivery.

Pedro Pascal doesn’t do anything in Gladiator II as Marcus Acacius that he didn’t do in Game of Thrones apart from having more screen time. Much like how his character is written, Paul Mescal’s performance is muddled. The Hanno character and who he is is a poorly kept secret that consistently pulls the character in several directions.

Hanno is vengeful at first before succumbing to being the hero of the film and the evolution isn’t earned. The writing and pacing of Gladiator II feel like the film drops Hanno’s fate in his lap halfway through, which he’s either forgotten about over two decades or never knew until the audience did.

Connie Nielsen, one of the few returning actors from the original film, is awful in this. Her acting in Gladiator II always comes off as forced as her crying scenes are often portrayed as constipated grunts with crocodile tears. Her dialogue delivery is also strained and broken despite being given some of the most important sequences of character connections and reawakenings of sorts in the sequel.

Calling Gladiator II action-heavy is misleading because the film drags between every fight sequence. The film is largely dull and difficult to indulge during its quieter moments. The film is gorgeous with its incredible set pieces, intricate costume design, and impressive use of infinitely numerous extras. Director Ridley Scott reunites with all of the set decorators (Sonja Klaus, Crispian Sallis, and Emilio Ardura) and costume designer (Janty Yates) that he worked with on Gladiator in 2000. From a visual standpoint, Ridley Scott's films are highly detailed masterpieces.

Denzel Washington’s extravagant performance makes Gladiator II worthwhile. Still, not even its excessively violent action sequences, beautiful cinematography, and masterful set and costume design can save the sequel from how boring it is. Ridley Scott waited over twenty years to make a sequel that is more than twice as expensive as the original only to rehash the same story points.",5.0
558449,Gladiator II,"pssst.... it's woke, but that's no surprise.

What is a surprise is that people are giving spoiler alerts.  I don't understand why.  Like so many movie squeals and reboots what you have here is Gladiator with everything intelligent and entertaining sucked out of it.  So it's the same movie, but shorter.  There are two emperors rather than ones.  Rome is falling, but not from the debauchery, intellectual laziness, and over stretched militarism that really caused it's fall... that would be anti-woke to point out it collapsed for all the reasons they love.  Instead some lazy leftism the right is evil crap, peppered with fiery but mostly peaceful protests blamed on the thinly veiled reference to Trump.  Might as well have the baddies wear red hats that read ""Make Rome Great Again.""

With lectures.  And I don't need to go over the political lectures, they are all the same.  Woke Hollywood is predictable and best described as ""The Who to Hate Network.""

The worst part is Denzel, I mean I know he still needs to work, but come on man, you're better than this.",1.0
558449,Gladiator II,"Are you not entertained? Well, quite frankly, no....  

Gladiator II or Gladiator lite as I like to call it is the ""essentials"" brand version of Gladiator. You know like, the ""essentials brand"" of underpants as opposed to known brands like Bendon or Jockey. They do the job, they're okay but still the brand names are just ""better"".

Gladiator lite (II) mimics its predecessor but its predominantly just a bare essentials remake of a superior, original film. The story is a rather basic ""almost"" version of the year 2000 film starring Russell Crowe, the protagonists more or less fill the same or similar roles and well, that's about it. Oh but for a dash of difference, they do have CGI sharks, monkey's and rhino's, if, for whatever weird reason, that's your thing.

In summary, this is really just a rather uninspiring ""almost"" facsimile, of a vastly superior, original film.  Its not bad as such, its just feels like a  beige re-run of sorts, that need not have been made.",5.0
558449,Gladiator II,"After many years, the sequel of the movie is really great, go to the cinema and watch it.",9.0
558449,Gladiator II,"Denzel is a badass. I love Denzel. He does the tongue thing from Joaquin's role in the first. Not even he could save this pile of crap.

The CGI somehow is worse than the original. Historical battles are cool but not even historical battles could save this pile of crap.

The Mandalorian is cool. Not even the Mandalorian could save this pile of crap.

It's a pile of crap.",4.0
558449,Gladiator II,"When Ridley Scott decided to revisit Gladiator, it sounded like an opportunity to expand on one of the greatest historical epics. Instead, we got a rehash that feels more like a missed opportunity than a bold sequel.

The first act rushes through familiar territory. A general, born out of combat, loses his family and ends up as a slave. Sound familiar? It’s the same setup as Maximus’s story, minus the emotional weight. And sending Lucilla’s son away to protect him? That’s not just a weak plot point, it spits on everything Maximus and Marcus died for.

The second act brings nothing new to the table. The “twist” is predictable, the plot messy, and the villains uninspired. Commodus worked because he was layered, a mix of insecurity and cruelty. Here, the two emperors are generic placeholders. Even the attempted coup feels like déjà vu, with none of the intensity or buildup that made the first movie iconic.

The third act delivers a visually stunning battle but lacks substance. The final showdown offers nothing fresh, and the death of the antagonist in front of everyone feels like it’s trying to copy the original. The speech about “Maximus and Marcus’s dream”? We’ve heard it before, and it meant more the first time.

What was the point of that last scene? There were so many ways to end this movie with a high note, something meaningful to honor Lucilla or Acacius. Instead, we get a hollow, pointless ending that adds nothing to the story.

Credit where it’s due: the cinematography, CGI, and score are outstanding. Visually, the movie is a masterpiece, with breathtaking scenery and polished editing. The music, while clearly inspired by the original, carries the mood well. But great visuals can’t save a story that refuses to move forward.

Gladiator 2 had potential, but it’s stuck trying to recreate past glory instead of delivering something new. It’s visually impressive but ultimately hollow.",5.0
558449,Gladiator II,"$250 million, and the best we get is… rabid monkeys? Ridley Scott’s Gladiator 2 feels like a parody of itself. Pascal’s character is utterly unnecessary, a cardboard figure who exists solely to fill runtime without contributing anything memorable or meaningful. D.W., despite his undeniable talent, is saddled with a bafflingly underwritten role, spouting clunky dialogue as the story collapses around him.

As for the central narrative about Maximus Meridius’ son? Trivial and painfully predictable. The ""legacy revenge"" arc is telegraphed so clearly you could write the script after the first act. No twists, no depth—just a paint-by-numbers retread of the original’s emotional beats.

Glory to Dondus indeed.",4.0
558449,Gladiator II,This is the story that answers how things went after the first movie.  My hopes wasn't great for this part 2 but I was positively surprised. Its a great movie with lots of entertainment.  7/10,
929590,Civil War,"FULL SPOILER-FREE REVIEW @ https://talkingfilms.net/civil-war-review-a-thought-provoking-dive-into-war-journalism-and-moral-complexity/

""Civil War attests to Alex Garland’s fascinating ability to create impactful narratives that provoke deep discussions, beyond his unwavering commitment to the themes and characters at hand, without falling into preachy stances.

A film that transcends political boundaries, focusing on war journalism, the moral dilemmas faced by those who risk their lives to tell stories that cannot be ignored, and the personal transformation necessary to carry out such an inhuman task. The character complexity and the chilling intensity of the cinematography and sound production contribute to a powerfully engaging, repeatedly shocking audiovisual experience.

It’s a tribute to a profession often forgotten, but equally a challenge for viewers to reflect on critical issues in contemporary society.""

Rating: A-",8.0
929590,Civil War,"Terrific movie!

<em>'Civil War'</em> is a blast from beginning to end, I enjoyed everything about it to be honest. It features an interesting story that is told with excellence. My biggest takeaway is the sound design, which is outstanding; literally from the first seconds post-BBFC black card.

It is paced absolutely spot on, the end comes around so quick; probably because I was hooked. The cast do great jobs. Obvious credit to Kirsten Dunst, Wagner Moura and Stephen McKinley Henderson, they are all ace. Cailee Spaeny is my personal standout though, what an excellent showing from her!

Engrossing viewing. Highly recommended. Very much want to rewatch it already.",9.0
929590,Civil War,"Nope, sorry, this just didn't work for me. It appears that there is a civil war amongst these United States. California and Texas have seceded from the Union and Florida seems to be having a wobble too. The President (Nick Offerman) makes a speech assuring the rest of his country that they've nothing to worry about, but hardened photo-journalist ""Lee"" (Kirsten Dunst) and her cohort ""Joel"" (Wagner Moura) reckon that the conflict is quite likely to come to an altogether different conclusion. They bravely decide to travel the 800-odd miles to Washington DC to try and interview him. Their out-of-shape veteran associate ""Sammy"" (Stephen McKinley Henderson) thinks they are mad, but also wants in on the trip. Meantime, the enthusiastic young photographer ""Jessie"" (Cailee Spaeny) has managed to hook up with the team and so, rather implausibly, they agree to take her on this perilous journey. It's that implausibility that carries the whole thing as the completely preposterous scenario unfolds before us. No effort is made to fill us in on the cause of this warfare. Did the President seize power? Was he elected from a party these states didn't vote for? Are they just brutal and well armed revolutionaries? Then we have the ridiculous dialogue - usually from Henderson with his ""always take fuel when you can"" or ""this way only leads to death"" type profundities as the group travel through a remarkably stable, well fuelled and provisioned, nation where there's hardly the merest hint of mass migrations, fear or terror. Indeed, their blue ""Press"" helmets and a little bit of kevlar seem to render them immune to the deadly drama that they are supposed to be experiencing. Jesse Plemons makes a brief appearance - that actually leads to the only vaguely exciting part of this chronology, but otherwise it's all a bit on a non-event. Dunst starts off as a strong and characterful woman but that dwindles away and, well, I was just a bit bored as the denouement hoved into view with all the predicability of the sun coming up. It's bitty, episodic, unrealistic and populated with characters in whom I simply could not believe. Sure, maybe it's supposed to be outlandishly apocalyptic, but it reminded me for the most part of an episode of ""Falling Skies"" - only without the aliens. Perhaps it might resonate better with an American audience? I'm not one of them and this didn't.",6.0
929590,Civil War,"Cautionary tales often have some of the most significant impact when brought to life on the big screen, and that’s certainly the case with the latest offering from writer-director Alex Garland. The filmmaker’s gripping tale of a quartet of journalists (Kirsten Dunst, Wagner Moura, Stephen McKinley Henderson, Cailee Spaeny) covering a civil war in a dystopian version of America of the near future follows the reporters as they make their way from New York to Washington via a circuitous route that shows them all sides of this nightmarish scenario. Essentially a road trip film, “Civil War” provides the principals and viewers with an array of images and situations graphically depicting what’s left of the US as a distraught population attempts to make sense of the circumstances and find ways to survive. The purpose of the protagonists’ journey is to secure an interview (likely the last one) with a corrupt, egomaniacal President (Nick Offerman) as rebel forces close in on the capital. They set out on this treacherous odyssey despite the dangers involved both in making the trip and in their roles as journalists, who are looked on with suspicion and have been accused of fanning the flames of the hostilities. While some have complained that the film doesn’t provide enough social and political background about the conflict, I submit that this consideration is fundamentally unnecessary: Garland is making an unadulterated statement here that, when the bullets start flying, ideology won’t matter and no one will care, a point driven home with chilling clarity over and over. The madness that consumes the population is all that’s important at that juncture, one driven by bald-faced hostility on steroids both among the combatants and the overzealousness of the reporters in seeking to “get the story,” no matter what. In achieving this end, the filmmaker holds nothing back, making this an often-difficult watch, one definitely not for the squeamish or faint of heart. But the picture’s message is one of grave importance, especially in today’s trying, polarized climate. We’d be wise to pay attention to what’s being said in this important work, handily the best – and most troubling – release of 2024 thus far.",8.0
929590,Civil War,"The film, although set in a context of armed conflict, deviates from the traditional war theme to focus on war photojournalists, promoting a perspective on the work of such professionals. Through a series of small scenes, the director seeks to compose a portrait of these professionals' actions on the battlefield without declaring the reasons for the war or identifying the sides involved.

Each scene, individually, is well-executed, standing out for the quality of cinematography and an immersive sound work that amplifies the tension. However, these scenes, although effective individually, fail to come together cohesively. The result is a film that seems less than the sum of its parts. The main problem with the film is a lack of depth.

Although technically well-produced, particularly in terms of audio, the film falls short of a deeper approach, which could have elevated it from a mere display of impactful scenes to a truly impactful work.",7.0
929590,Civil War,"In spite of its pretensions, Civil War is essentially a derivative affair filled with  calculatedly disturbing visuals and violent exposition.

Character development and a functioning back story are largely absent, from Civil War. This is an exposition driven road trip from hell, with a nihilistic objective, that plays out to a predictable conclusion. 

That does not really leave a lot, for the viewer, to take away from this film. A film which should have a lot to say but is, instead, conspicuously silent. Perhaps this is a reaction to the climate of division and fear that exists in the USA today? That said, why make a film about something contentious, if you have nothing contentious to say?

In summary, this film really needed to be more opinionated, even if that means offering up opposing perspectives. Instead, it offends no one (as is the norm these days) by saying little to nothing, of any real consequence.",6.0
929590,Civil War,"**Not bad**

I stared with low expectations, but this movies indeed turned out to be a good one. Fantastic story, acting, direction. No major complaints.

Entertaining and thought provoking. Well done!",7.0
929590,Civil War,"I really enjoyed this movie, wan't expecting much and got a lot. recommend.",
929590,Civil War,"I wonder if the older guy gets with the young lady. He definitely worked for it. Bet he knows exactly how many near death experiences it takes before they fall into his arms. Seems like a lot just to bang someone, though.

News, news, news. Gotta get that story.",7.0
929590,Civil War,"This film is wonderfully chilling, with an atmosphere that haunts you long after the credits roll. The familiar settings of cities, towns, and roads serve as a stark backdrop to a raging war within the United States, creating a sense of unsettling normalcy disrupted by chaos.

The film’s atmosphere is one of its strongest elements, expertly crafted to keep viewers on edge. The juxtaposition of familiar, everyday settings with the terror of internal conflict adds a layer of realism that intensifies the horror. 

Kirsten Dunst delivers one of her best performances in this film, bringing depth and nuance to her role. Her portrayal captures the fear, resilience, and complexity of a character navigating through turmoil. The supporting cast is equally fantastic, each bringing their characters to life with authenticity and emotional weight. 

The film’s themes are deeply resonant, exploring the terrifying implications of a society on the brink of collapse. The narrative delves into the human psyche, examining how people react under extreme pressure and the moral dilemmas they face. 

In conclusion, this movie is a masterclass in atmospheric horror. It sticks with you like a dark cloud, leaving a lasting impression with its chilling narrative and powerful performances. The entire cast deliver exceptional work, supported by top-notch filmmaking that brings every terrifying detail to life. This film is not just a horror story but a poignant reflection on the human condition, making it a must-watch for fans of the genre and anyone seeking a thought-provoking cinematic experience.",7.0
929590,Civil War,"I was very interested in watching Civil War for a number of reasons. Mainly I wanted to see how the various political sides were portrayed in the very divided ""United"" States.  Indeed, there are many countries in the world that are near evenly split amongst two groups: High Government Involvement (money, immigration, etc.) vs. Free Market Capitalism.

Unfortunately, there was no coverage of that in Civil War, with the only difference being regions, letting you imagine on your own the differences. They are relying on a regional stereotype to push that the ""South"" is made up of angry white people that just like killing those that don't agree with them.  That put the movie right away into a political category.

When the movie had finished, I was left with some lasting feelings that were intentionally pushed by the story and director:
1) the international press are the only real heroes; 2) all American white men just like war and killing.

It's unfortunate that this seemed to be the main narrative from start to finish. There were so many missed opportunities.

Summary:  The was like a little like watching the movie Apocalypse Now with the sole main character being the press photographer who was always portrayed as the hero.

The writer and director pushed that those many wartime videographers had a large audience that only desired seeing the upclose expressions from people that were shot and dying. They also pushed that they would be so highly respected and protected from all waring sides. Those continual assumptions caused the movie to lose significant realism.

With such a large production budget and vast thirst for this movie topic, Civil War was a major letdown. Better writing and direction could have made this a movie blockbuster. Instead, it won't be remembered in 3-5 years, and certainly no one would every consider rewatching it.",3.0
929590,Civil War,"A horrifying yet amazing ride from start to end 

Full of amazing shots,heart breaking deaths and a take on film making I’ve never seen I loved almost every second of this film. I would like to know more about the before and after of the film though",9.0
866398,The Beekeeper,"""Clay"" (Jason Statham) has worked for an off-the-books US government programme designed to provide the ultimate security to the democratic process by providing unlimited training and resources to a group of people whose job it is is to objectively protect the system. These folks are called ""beekeepers"" which is lucky because our Jason has decided to spend his well earned retirement doing precisely that. He rents some space in the barn of ""Eloise"" (Phylicia Rashad) and one evening she invites him round for supper. He arrives to find that she has committed suicide and a cursory investigation from her FBI daughter ""Verona"" (Emmy Raver-Lampman) reveals she was the victim of a callous scam that wiped out not just her savings, but $2 million from a charity she chaired. Yep, you've guessed it. ""Clay"" decides it's time to reactivate his account and get on the trail of these people regardless of just how high up the food chain the trail of complicity and corruption leads. Statham adopts a rather curious accent throughout this totally unoriginal and derivative action thriller that gets gradually more preposterous as it goes on. Josh Hutcherson and Jeremy Irons add a little box-office to the thing, but their roles are undercooked and the former is actually pretty hopeless throughout. Some fun pyrotechnics and you wouldn't ever want to mess with ""Clay"" but these one-man assassination squad movies are ten a penny now and this is certainly not one of the best.",6.0
866398,The Beekeeper,"9/10
> A **violent, bloody and relentless action thriller** with a cliche but strong storyline and beautifully shot action scenes.",
866398,The Beekeeper,"I watched all the The ___ movies in preparation for the most expensive, The Beekeeper. It's short, snappy and dumb. Statham kills people like usual. Just a hard-working American bloke who only ever wanted to be cared for. If you feel all Australians are goofy and should die, you'll really like the end and probably rate it higher than I did.",6.0
866398,The Beekeeper,"Dumb as a brick. I'm sorry but the story behind this is downright moronic,  not helped by shallow or aimless characterisations, absurd action, empty dialogue and no real finale. 

In summary, a low IQ action flick that's stuffed full of empty exposition and little else.",3.0
866398,The Beekeeper,"I'm conflicted about <em>'The Beekeeper'</em>.

On the one hand, it's fantastic entertainment as Jason Statham plays a brilliantly badass character - every scene with him is top, top notch. The editing, action and score are positives, though everything around those aforementioned elements is annoyingly very hit-and-miss... and I'm not sure how much the other bits affect my enjoyment.

Away from the great Statham, the cast are also up-and-down. Josh Hutcherson and Jeremy Irons are decent, I think inferior actors would've done much worse so those two do do well in fairness. Sadly, for Emmy Raver-Lampman & Co. on the FBI side of the story... not the best. I mean, they're OK but kinda boring at the same time.

Raver-Lampman's character is also quite lamely written, not the actress' fault of course but still. Without spoiling anything, I feel like her character should've been way more sympathetic to Clay's cause given the obvious - like, still 'do your job' absolutely but it's as if the character forgot what happened at the start of the movie.

The scummy organizations are also portrayed a bit too cartoony, based on what I've seen in real life about those sorta people is that they're usually lousy losers who happen to know how to do what they do - rather than 'Gen Z' (please do forgive me for using that term *shudder*) smartasses who party 24/7 as this 2024 release shows.

I'm happy with the rating I've settled on, Statham merited more though.",8.0
866398,The Beekeeper,"**The Beekeeper** is a serviceable action thriller that delivers what you would expect from a _Jason Statham_ vehicle: brutal fights, cheesy one-liners, and a simple revenge plot. The film is directed by David Ayer, who has a knack for creating gritty and violent urban settings, and written by Kurt Wimmer, who has a penchant for crafting absurd and convoluted sci-fi scenarios. The result is a mashup of John Wick, The Equalizer, and The Matrix, with a dash of bee-related humor and symbolism.

**Statham** plays _Adam Clay_, a reclusive beekeeper who lives on a farm owned by his elderly friend _Eloise Parker_ (**Phylicia Rashad**). When Eloise falls victim to a phishing scam orchestrated by a sinister tech company, Adam decides to use his skills as a former elite operative to track down and punish the culprits. Along the way, he encounters various obstacles and enemies, such as corrupt cops, hired goons, and a mysterious hacker known as The Queen (Ruby Rose). He also forms an unlikely alliance with Eloise's daughter, FBI agent Sarah Parker (**Emmy Raver-Lampman**), who is investigating the same case.

The film does not waste much time on exposition or character development, focusing instead on the action sequences and the spectacle. Statham is in his element as the stoic and efficient killing machine, dispatching his foes with a variety of weapons and martial arts moves. He also delivers some witty and sarcastic remarks, often involving bees or honey. The supporting cast is mostly forgettable, except for Rashad, who brings some warmth and dignity to her role, and Rose, who plays the villain with a mix of charm and menace.

The film's biggest flaw is its lack of originality and coherence. The plot is a generic and predictable revenge story, with some implausible twists and turns. The film also tries to incorporate some themes and messages about technology, society, and morality, but they are either underdeveloped or contradictory. For example, the film seems to criticize the dangers of data mining and online fraud, but also glorifies the use of hacking and surveillance by the protagonist. The film also uses the bee motif as a metaphor for Adam's identity and mission, but it is often inconsistent and superficial.

The Beekeeper is not a film that will challenge or surprise you, but it is a film that will entertain you if you are in the mood for some mindless and fun action. It is a popcorn flick that knows its strengths and limitations, and delivers on its promise of Statham kicking ass and cracking jokes. If you are a fan of his previous works, or of the action genre in general, you will probably enjoy this film. Just don't expect anything more than that.",9.0
866398,The Beekeeper,"Been there, seen that (a dozen times!). This movie follows the same tired trope of a rogue US government agent. Hollywood, how many more can there be?  If you're looking for something original, skip this one.",
